acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,valence,genre
0.994,0.31,101987,0.114,0.938,C#,0.112,-21.739,Minor,0.0355,101.827,0.379,
0.995,0.459,282760,0.00366,0.972,G#,0.0895,-39.473,Minor,0.0593,129.652,0.226,
0.984,0.255,272200,0.0769,0.00315,G#,0.158,-21.396,Major,0.044,87.315,0.0373,
0.983,0.335,235333,0.023,0.000143,A,0.0986,-26.922,Major,0.0469,136.386,0.205,
0.969,0.161,198040,0.0486,0.00104,D#,0.117,-21.013,Minor,0.0398,86.202,0.164,
0.94,0.354,416400,0.176,0.856,F,0.301,-18.541,Minor,0.0347,139.146,0.277,
0.992,0.261,253133,0.119,0.903,G,0.0647,-23.762,Major,0.0383,81.23,0.228,
0.992,0.0925,372733,0.00555,0.762,D#,0.333,-26.473,Major,0.0439,87.431,0.0357,
0.995,0.428,344600,0.0171,0.899,F,0.114,-23.331,Minor,0.0384,69.289,0.0349,
0.975,0.248,292600,0.0353,0.898,D#,0.108,-25.83,Major,0.0507,96.105,0.294,
0.971,0.414,506347,0.302,0.903,A#,0.0974,-14.689,Major,0.0326,141.129,0.362,
0.98,0.331,509200,0.143,0.914,F,0.301,-20.799,Minor,0.0362,98.234,0.0754,
0.943,0.152,327600,0.0749,0.846,E,0.293,-25.909,Minor,0.0382,87.731,0.0378,
0.96,0.188,221880,0.371,0.477,E,0.098,-12.652,Minor,0.0437,74.384,0.0749,
0.719,0.669,223427,0.389,1.61E-05,B,0.0889,-9.987,Major,0.047,101.99,0.418,
0.595,0.694,299147,0.293,0.0154,B,0.132,-16.278,Minor,0.0431,143.804,0.637,
0.722,0.601,184667,0.305,0.644,D,0.769,-18.885,Major,0.188,80.129,0.52,
0.996,0.274,117240,0.0999,0.914,G,0.133,-22.361,Major,0.0382,175.068,0.362,
0.99,0.296,356747,0.0223,0.952,C#,0.0956,-22.67,Major,0.0563,75.593,0.0837,
0.988,0.41,541839,0.315,0.913,C,0.166,-14.439,Major,0.0327,119.475,0.213,
0.996,0.364,329893,0.00648,0.929,D#,0.0691,-34.833,Major,0.0501,81.282,0.0483,
0.97,0.172,165680,0.0321,0.729,G,0.105,-26.595,Major,0.0507,46.866,0.0898,
0.951,0.512,202067,0.249,0.783,G,0.103,-18.215,Major,0.0388,136.116,0.769,
0.993,0.371,329266,0.0854,0.0212,A#,0.0842,-22.033,Major,0.0414,132.378,0.31,
0.994,0.451,130027,0.0615,0.932,C,0.0992,-26.786,Minor,0.0393,117.771,0.341,
0.873,0.259,473893,0.0963,0.559,C,0.0861,-21.402,Minor,0.0431,116.286,0.0499,
0.967,0.503,183600,0.304,0,D#,0.646,-14.24,Major,0.151,180.499,0.813,
0.163,0.604,164173,0.577,0,D,0.107,-5.701,Major,0.0379,138.87,0.433,
0.972,0.296,282000,0.232,0.785,G#,0.0982,-20.553,Minor,0.0349,96.227,0.393,
0.929,0.24,108333,0.0354,0.977,D#,0.11,-30.793,Major,0.0385,122.626,0.0554,
0.918,0.289,257453,0.224,0.911,D#,0.346,-16.778,Major,0.0351,103.797,0.337,
0.967,0.52,238293,0.153,0.852,D,0.1,-18.596,Major,0.0402,80.255,0.467,
0.967,0.143,85124,0.0089,0.622,G,0.113,-34.774,Minor,0.0437,90.514,0.0385,
0.959,0.286,381067,0.115,0.82,D#,0.0644,-20.152,Major,0.0509,111.78,0.0951,
0.665,0.327,57933,0.132,0.832,G,0.249,-17.153,Major,0.0413,96.511,0.216,
0.989,0.27,200547,0.0319,0.885,F,0.495,-24.136,Major,0.044,79.02,0.422,
0.994,0.387,170160,0.0164,0.83,C,0.165,-40.913,Major,0.0378,72.901,0.613,
0.982,0.089,221037,0.00772,0.953,E,0.101,-34.393,Minor,0.0451,60.922,0.0362,
0.83,0.567,243307,0.707,0.0476,A,0.102,-6.935,Minor,0.0339,130.411,0.628,
0.992,0.381,302960,0.0297,0.951,C#,0.0975,-24.149,Major,0.0447,64.672,0.0398,
0.982,0.35,148893,0.254,0.0752,D,0.0928,-16.119,Major,0.0335,100.975,0.446,
0.567,0.354,198253,0.153,0.00528,F,0.0532,-22.083,Minor,0.0864,96.918,0.0836,
0.797,0.0931,363213,0.153,0.881,C#,0.144,-20.136,Major,0.0529,88.069,0.0394,
0.943,0.235,813360,0.104,0.911,C,0.155,-16.727,Minor,0.0364,103.869,0.0394,
0.988,0.579,131326,0.201,0.835,G,0.178,-19.414,Major,0.0665,96.041,0.365,
0.974,0.215,202147,0.0294,0.973,G,0.105,-26.085,Major,0.0496,130.02,0.102,
0.995,0.361,379000,0.00666,0.9,G#,0.13,-29.77,Major,0.0564,78.141,0.141,
0.995,0.368,124997,0.0496,0.956,F,0.152,-27.894,Minor,0.043,76.083,0.145,
0.995,0.412,235107,0.391,0.875,A,0.155,-12.774,Major,0.0498,107.308,0.251,
0.75,0.119,166630,0.182,0.107,C,0.0933,-18.114,Minor,0.0402,171.053,0.121,
0.913,0.445,200748,0.25,1.12E-06,C,0.109,-9.827,Major,0.0303,95.043,0.209,
0.992,0.212,225000,0.0184,0.877,F,0.0828,-26.244,Minor,0.0373,63.583,0.0359,
0.991,0.535,183360,0.0585,0.925,F,0.099,-24.642,Major,0.0429,113.355,0.568,
0.915,0.494,213333,0.13,0.899,E,0.129,-16.446,Major,0.0455,96.452,0.329,
0.674,0.601,278240,0.254,0.000332,G#,0.311,-15.915,Major,0.036,97.7,0.285,
0.99,0.314,771507,0.156,0.888,G,0.127,-21.371,Major,0.0377,105.789,0.0377,
0.989,0.311,350787,0.191,0.933,A,0.121,-21.363,Minor,0.0348,128.184,0.336,
0.992,0.0951,447321,0.0155,0.923,D#,0.067,-32.509,Major,0.0419,65.297,0.0347,
0.989,0.577,55760,0.163,0.891,G,0.11,-26.792,Major,0.0397,146.775,0.335,
0.989,0.186,176756,0.0639,0.917,F,0.0953,-23.374,Minor,0.0456,102.639,0.0463,
0.734,0.0699,205400,0.306,0.82,E,0.064,-15.153,Minor,0.0346,72.355,0.0596,
0.843,0.511,168933,0.3,0.0464,A#,0.194,-17.758,Minor,0.0351,125.849,0.779,
0.984,0.161,399387,0.0233,0.683,D,0.0661,-29.323,Major,0.0731,71.766,0.201,
0.924,0.291,481333,0.0156,0.0876,D,0.208,-31.355,Major,0.0382,129.44,0.0566,
0.982,0.144,279560,0.079,0.898,A#,0.402,-22.993,Minor,0.0363,65.63,0.245,
0.983,0.343,270067,0.249,0.143,G,0.105,-11.951,Minor,0.0506,82.908,0.272,
0.967,0.316,419387,0.0882,0.772,D,0.0369,-19.397,Minor,0.038,90.981,0.328,
0.824,0.33,281093,0.305,0.00471,C,0.106,-17.056,Major,0.0375,62.326,0.685,
0.812,0.103,194067,0.112,0.934,G,0.107,-17.863,Minor,0.0423,175.844,0.0628,
8.10E-06,0.495,250958,0.963,0.00526,G,0.11,-4.769,Major,0.0786,90.019,0.425,
0.914,0.378,244600,0.166,0,C#,0.73,-20.921,Major,0.109,132.246,0.26,
0.00473,0.427,227879,0.834,1.81E-05,G,0.349,-3.36,Major,0.0373,143.97,0.526,
0.933,0.42,333533,0.122,0.0119,A,0.0949,-17.711,Major,0.0417,145.162,0.423,
0.992,0.212,258107,0.0531,0.939,B,0.105,-26.551,Major,0.0486,136.206,0.0388,
0.946,0.395,213467,0.447,0.924,G,0.114,-11.529,Minor,0.0375,154.958,0.542,
0.307,0.109,159809,0.272,0.939,A,0.19,-19.234,Minor,0.0409,84.753,0.0386,
0.951,0.336,167093,0.139,0.947,G,0.256,-18.404,Major,0.0398,70.41,0.199,
0.978,0.368,468707,0.0563,0.543,G,0.0984,-23.806,Major,0.0356,133.243,0.192,
0.993,0.325,459360,0.0579,0.915,B,0.0994,-20.997,Major,0.042,71.224,0.0774,
0.955,0.0798,184693,0.0349,0.83,F,0.0973,-29.814,Minor,0.0452,173.507,0.0296,
0.993,0.254,79627,0.0573,0.859,C#,0.106,-28.592,Major,0.0427,84.39,0.598,
0.00135,0.314,306013,0.964,0.000247,C,0.289,-4.277,Major,0.0939,177.93,0.238,
0.949,0.267,458800,0.0461,0.335,A,0.108,-23.314,Minor,0.0433,105.651,0.0973,
0.985,0.346,358693,0.357,0.944,A#,0.14,-18.433,Minor,0.0581,150.479,0.359,
0.993,0.428,359360,0.0932,0.948,C,0.101,-25.672,Major,0.041,69.768,0.456,
0.818,0.23,575173,0.408,0.807,F,0.712,-15.442,Minor,0.0817,74.236,0.0848,
0.987,0.392,299000,0.069,0.123,A#,0.11,-21.531,Major,0.0492,119.193,0.484,
0.868,0.475,82413,0.293,0.0026,E,0.692,-22.4,Major,0.204,100.273,0.368,
0.937,0.152,227107,0.0715,0.769,E,0.133,-23.404,Minor,0.042,135.953,0.0316,
0.994,0.385,159907,0.0254,0.901,D#,0.067,-32.279,Major,0.0444,121.942,0.119,
0.955,0.247,758267,0.0383,0.714,F,0.108,-22.76,Major,0.0363,108.252,0.136,
0.984,0.35,306813,0.0401,0.62,D,0.0423,-21.785,Major,0.0481,109.377,0.0398,
0.974,0.188,250413,0.147,0.905,C,0.112,-18.623,Major,0.0356,98.743,0.0765,
0.937,0.29,547000,0.0899,0.698,A,0.105,-26.046,Minor,0.047,90.888,0.156,
0.847,0.208,214293,0.0927,0.907,G,0.0747,-21.423,Minor,0.0314,104.397,0.0385,
0.99,0.46,481180,0.117,0.895,D#,0.163,-21.822,Major,0.0484,77.857,0.593,
0.949,0.156,29813,0.122,0.893,E,0.124,-31.34,Minor,0.0494,84.707,0.774,
0.74,0.115,200800,0.135,0.887,D,0.102,-17.691,Minor,0.0385,83.687,0.119,
0.854,0.292,80733,0.0319,5.37E-05,G#,0.113,-23.996,Minor,0.0431,137.475,0.0443,
0.836,0.235,831493,0.166,0.85,C,0.0354,-19.671,Major,0.0373,73.373,0.16,
0.988,0.41,457067,0.0754,0.853,D#,0.241,-21.036,Major,0.0379,122.31,0.155,
0.995,0.286,133440,0.0963,0.941,B,0.101,-18.964,Major,0.0427,68.312,0.229,
0.994,0.0742,283653,0.0554,0.614,D,0.114,-25.578,Minor,0.039,79.635,0.0367,
0.0118,0.353,261747,0.932,0,D,0.0609,-2.847,Minor,0.0549,180.002,0.455,
0.994,0.413,340067,0.0149,0.866,C#,0.189,-23.076,Major,0.0389,62.251,0.0409,
0.983,0.546,210560,0.268,0.756,G,0.0995,-17.933,Minor,0.0462,115.052,0.701,
1.10E-05,0.384,297800,0.917,0.927,D,0.101,-5.764,Major,0.035,162.128,0.48,
0.97,0.123,168067,0.026,0.585,F,0.138,-29.581,Major,0.0388,85.055,0.199,
0.000101,0.138,433920,0.987,0.00038,D,0.372,-3.368,Major,0.153,199.983,0.298,
0.993,0.435,227280,0.0333,0.909,D#,0.103,-23.978,Major,0.0464,121.263,0.0641,
0.967,0.253,233427,0.126,0.858,D,0.112,-17.009,Minor,0.0377,67.171,0.0355,
0.786,0.309,131587,0.178,0.000731,C,0.106,-16.756,Major,0.032,96.085,0.114,
0.99,0.273,296880,0.0445,0.838,G,0.12,-26.127,Major,0.0356,84.268,0.0947,
0.916,0.22,247173,0.293,0.856,A,0.0736,-11.519,Minor,0.0349,96.366,0.165,
0.773,0.171,303000,0.00812,0.0128,A,0.0492,-38.709,Minor,0.0452,124.182,0.0351,
0.967,0.638,272120,0.161,0.709,E,0.0977,-18.302,Minor,0.0477,103.186,0.596,
0.862,0.222,581333,0.244,0.553,A#,0.34,-17.335,Major,0.0434,113.196,0.0458,
0.989,0.21,296867,0.111,0.188,C#,0.0919,-21.968,Minor,0.0372,58.424,0.0397,
0.971,0.176,313787,0.0205,0.525,E,0.0812,-32.119,Major,0.0397,69.449,0.0397,
0.962,0.318,432107,0.0562,0.0124,G,0.185,-23.545,Major,0.0497,119.443,0.0386,
0.909,0.283,423640,0.133,0.8,B,0.0927,-25.586,Minor,0.0412,116.376,0.177,
0.974,0.289,543880,0.0851,0.391,C,0.114,-16.631,Minor,0.0366,96.364,0.0951,
0.957,0.32,296027,0.0309,0.00206,A#,0.155,-25.013,Minor,0.0411,124.555,0.0786,
7.90E-05,0.492,231427,0.976,1.52E-05,C,0.377,-5.305,Major,0.107,155.142,0.484,
0.91,0.39,366120,0.191,0.877,G,0.0754,-21.557,Major,0.0458,129.028,0.411,
0.991,0.317,431467,0.158,0.885,A#,0.132,-26.217,Major,0.0403,127.838,0.528,
0.935,0.232,350107,0.056,0.382,C,0.0949,-24.098,Major,0.0421,96.809,0.142,
0.994,0.455,283840,0.0202,0.916,B,0.126,-20.545,Major,0.0491,66.324,0.174,
0.961,0.425,452427,0.131,0.888,F,0.0929,-22.037,Major,0.0438,117.958,0.138,
0.989,0.325,120000,0.0105,0.555,C,0.149,-31.534,Major,0.0971,66.428,0.0375,
0.994,0.329,271213,0.0102,0.918,F#,0.103,-29.214,Minor,0.0385,132.244,0.0684,
0.644,0.0752,384133,0.046,0.53,C,0.345,-26.057,Minor,0.042,80.282,0.0373,
0.993,0.371,343147,0.00373,0.553,B,0.0681,-39.064,Minor,0.0518,96.147,0.132,
0.987,0.326,169013,0.0935,0.863,C#,0.403,-22.572,Minor,0.111,79.609,0.38,
0.915,0.201,715667,0.118,0.699,C#,0.379,-21.228,Major,0.0434,123.548,0.064,
0.991,0.326,49253,0.311,0.876,G,0.118,-24.153,Major,0.047,159.258,0.961,
0.993,0.24,292600,0.0118,0.95,F#,0.1,-28.588,Major,0.0439,65.898,0.0457,
0.968,0.304,841667,0.0745,0.442,C,0.115,-22.45,Major,0.0396,144.053,0.296,
0.974,0.348,683133,0.114,0.75,A#,0.092,-20.541,Major,0.0379,126.654,0.243,
0.992,0.211,327413,0.018,0.916,A#,0.104,-28.088,Minor,0.0466,202.511,0.0678,
0.977,0.641,329367,0.301,0.000394,F#,0.0847,-16.209,Major,0.0387,129.678,0.786,
0.915,0.366,170387,0.164,0.000749,F,0.108,-14.356,Major,0.0386,114.848,0.463,
0.662,0.414,261960,0.38,1.14E-05,G,0.0716,-12.193,Major,0.256,82.779,0.353,
0.000156,0.465,277547,0.958,0.000111,C#,0.117,-4.247,Minor,0.0418,141.214,0.615,
0.959,0.32,223613,0.155,0.0196,C,0.125,-20.966,Major,0.171,87.525,0.157,
0.94,0.322,446707,0.199,0.903,E,0.0797,-17.371,Major,0.0455,88.746,0.363,
0.281,0.0803,442960,0.425,0.889,E,0.106,-13.38,Minor,0.0427,61.412,0.0412,
0.959,0.146,506940,0.0485,0.938,C,0.119,-24.879,Major,0.0397,102.206,0.0369,
0.995,0.337,104933,0.0567,0.934,G#,0.0848,-19.195,Minor,0.033,64.417,0.0437,
0.985,0.403,641067,0.164,0.894,D#,0.0956,-20.547,Major,0.036,128.416,0.192,
0.985,0.222,188547,0.0148,0.932,G#,0.136,-27.256,Major,0.0421,96.393,0.128,
0.992,0.272,320000,0.00555,0.895,C#,0.0649,-32.743,Major,0.0464,54.606,0.036,
0.404,0.605,331467,0.333,0.939,B,0.145,-12.627,Minor,0.0304,119.973,0.0961,
0.822,0.263,472524,0.353,0.606,D,0.14,-13.206,Major,0.0395,182.164,0.586,
0.947,0.0735,235027,0.0657,0.958,D,0.258,-21.943,Minor,0.0374,177.549,0.0317,
0.995,0.339,187680,0.0233,0.879,F,0.105,-27.004,Minor,0.0595,71.241,0.0564,
0.969,0.357,337587,0.119,0.0437,E,0.104,-21.146,Minor,0.0422,124.411,0.232,
0.956,0.392,311947,0.0847,0.787,D,0.116,-22.793,Major,0.051,68.983,0.519,
0.989,0.159,284840,0.0894,0.0149,G,0.685,-20.277,Minor,0.0463,84.247,0.184,
0.974,0.425,351427,0.274,0.945,G,0.101,-13.4,Major,0.0415,138.197,0.393,
0.961,0.146,498960,0.015,0.0279,F,0.114,-29.899,Major,0.045,84.327,0.0345,
0.421,0.687,226071,0.686,0.000321,G#,0.113,-6.37,Major,0.104,94.428,0.511,
0.992,0.418,205427,0.0125,0.8,E,0.0538,-31.132,Minor,0.0722,107.565,0.0387,
0.987,0.207,248013,0.0223,0.453,E,0.0857,-30.48,Major,0.042,135.966,0.0342,
0.818,0.505,40996,0.161,0,G#,0.288,-21.945,Major,0.165,120.038,0.289,
0.95,0.326,448227,0.096,0.55,C,0.126,-21.131,Minor,0.0441,114.739,0.178,
0.861,0.567,291000,0.201,0.254,C,0.341,-21.37,Major,0.0495,124.492,0.501,
0.995,0.327,237480,0.015,0.924,B,0.13,-33.58,Minor,0.0476,73.995,0.307,
0.993,0.306,475000,0.0112,0.918,B,0.119,-32.51,Major,0.0593,67.969,0.0828,
0.72,0.462,365360,0.314,3.78E-06,C#,0.0961,-14.585,Major,0.0399,96.073,0.765,
0.98,0.195,183693,0.021,0.733,F,0.0673,-30.524,Major,0.0445,98.794,0.0448,
0.993,0.316,865000,0.111,0.886,D,0.0999,-21.189,Major,0.0396,74.144,0.0834,
0.965,0.227,346907,0.0221,0.836,C,0.0997,-30.351,Minor,0.0489,77.568,0.134,
0.945,0.124,563227,0.0841,0.198,D#,0.153,-22.537,Major,0.0462,85.386,0.0399,
0.971,0.06,173000,0.00253,0.983,F#,0.0742,-35.656,Minor,0.0494,68.185,0.0393,
0.978,0.19,190133,0.0144,0.193,A,0.0646,-35.651,Minor,0.0443,59.176,0.0542,
0.942,0.134,561000,0.034,0.556,G#,0.0842,-20.798,Major,0.0391,170.683,0.0476,
0.98,0.0696,372120,0.0176,0.929,F,0.106,-32.447,Minor,0.0475,75.767,0.0348,
0.91,0.154,865940,0.0556,0.627,F#,0.131,-20.387,Minor,0.0467,84.38,0.0394,
0.992,0.0973,177053,0.0423,0.0286,G,0.114,-28.294,Major,0.0506,76.856,0.0356,
0.895,0.116,902000,0.207,0.886,A#,0.0971,-19.863,Minor,0.0459,77.177,0.083,
0.752,0.243,317067,0.0382,0.407,A#,0.107,-26.671,Major,0.0388,144.168,0.0634,
0.993,0.224,260493,0.0584,0.882,C#,0.0887,-25.02,Major,0.0356,92.243,0.0367,
0.987,0.275,330467,0.0637,0.807,B,0.117,-21.47,Major,0.0374,96.208,0.12,
0.983,0.151,228893,0.019,0.94,D,0.0882,-26.726,Major,0.0371,75.676,0.0866,
0.978,0.23,158440,0.226,0.865,C,0.119,-17.424,Minor,0.0305,75.021,0.116,
0.92,0.0667,263253,0.0287,0.939,G,0.179,-27.475,Minor,0.0464,73.283,0.0311,
0.807,0.198,297027,0.228,0.0164,F,0.0646,-17.461,Major,0.0404,82.569,0.0913,
0.995,0.223,206813,0.00875,0.0487,B,0.213,-27.271,Minor,0.0548,82.296,0.372,
0.955,0.173,1562320,0.0692,0.712,D,0.148,-20.987,Major,0.0374,131.965,0.04,
0.99,0.254,391973,0.00521,0.919,F#,0.0992,-32.431,Major,0.035,64.304,0.058,
0.892,0.266,458893,0.298,0.915,F,0.111,-13.977,Minor,0.0362,136.154,0.0772,
0.978,0.34,421333,0.164,0.928,C,0.0972,-13.08,Major,0.0405,89.949,0.365,
0.902,0.519,221545,0.18,5.24E-05,B,0.132,-23.184,Minor,0.844,75.834,0.634,
0.92,0.477,253080,0.0556,5.21E-06,A#,0.102,-22.755,Minor,0.0522,130.044,0.394,
0.919,0.192,1012320,0.0821,0.549,F,0.0775,-20.245,Major,0.0398,90.662,0.0889,
0.981,0.349,856053,0.268,0.882,D,0.0817,-17.238,Minor,0.0588,82.297,0.395,
0.98,0.286,283680,0.242,0.866,C#,0.0913,-18.159,Major,0.0398,140.481,0.0487,
0.994,0.421,124293,0.00391,0.966,F#,0.162,-34.993,Minor,0.0688,135.028,0.177,
0.98,0.285,358200,0.0797,0.151,A,0.073,-21.408,Major,0.0423,92.389,0.0386,
0.986,0.432,427192,0.0323,0.919,C#,0.198,-21.656,Major,0.0394,72.267,0.0623,
0.984,0.344,546000,0.2,0.878,C#,0.0871,-17.785,Major,0.0356,102.573,0.143,
0.94,0.372,588387,0.112,0.532,G,0.0437,-19.78,Major,0.06,89.812,0.117,
0.994,0.403,349294,0.0414,0.894,C#,0.191,-22.047,Minor,0.035,100.858,0.0981,
0.858,0.218,322053,0.281,0.909,B,0.118,-15.563,Minor,0.0318,96.315,0.144,
0.837,0.203,432173,0.176,0.795,D,0.138,-17.796,Major,0.0368,130.442,0.24,
0.884,0.164,214093,0.00253,0.739,C,0.0925,-29.038,Major,0.044,110.448,0.0306,
0.983,0.18,717520,0.0228,0.93,C,0.104,-27.71,Major,0.0373,85.161,0.0424,
0.995,0.368,234467,0.0553,0.891,E,0.0808,-23.443,Major,0.0544,136.121,0.0407,
0.99,0.122,393707,0.0365,0.00171,E,0.0959,-25.023,Minor,0.0465,74.217,0.0352,
0.000143,0.259,428747,0.896,0.00137,D#,0.127,-4.962,Minor,0.0703,178.031,0.266,
0.986,0.321,270760,0.115,0.919,G#,0.176,-20.004,Major,0.0313,91.616,0.0952,
0.931,0.221,184169,0.093,0.957,D#,0.0757,-23.238,Major,0.0367,102.96,0.127,
0.944,0.459,147320,0.287,0.0214,C#,0.183,-16.162,Major,0.0338,127.697,0.412,
0.973,0.275,64293,0.329,0.881,G,0.166,-15.509,Major,0.0374,186.273,0.874,
0.909,0.263,88693,0.114,0.426,G,0.336,-16.946,Major,0.0392,53.969,0.15,
0.946,0.255,124320,0.0537,0.013,F#,0.102,-20.262,Minor,0.0408,96.366,0.0886,
0.975,0.467,268547,0.169,0.243,A,0.0571,-16.437,Minor,0.0491,112.867,0.473,
0.924,0.575,75120,0.24,0.432,D#,0.119,-17.976,Major,0.0543,117.421,0.499,
0.911,0.332,479640,0.193,0.895,A#,0.896,-20.937,Major,0.0632,131.478,0.286,
0.974,0.165,680733,0.0345,0.681,D,0.0678,-25.845,Minor,0.0404,63.023,0.0379,
0.96,0.257,545600,0.188,0.942,F,0.129,-15.096,Major,0.0374,128.602,0.0672,
7.07E-06,0.393,212442,0.956,0.615,B,0.323,-2.926,Minor,0.0869,104.941,0.331,
0.924,0.524,45240,0.21,0.978,G,0.383,-29.787,Minor,0.0466,114.764,0.377,
0.894,0.0718,203893,0.00848,0.753,F#,0.159,-34.952,Major,0.0439,72.313,0.0468,
0.989,0.49,41474,0.382,0.813,D#,0.122,-18.507,Major,0.0522,104.968,0.344,
0.881,0.427,143680,0.38,0.414,E,0.12,-13.799,Major,0.0376,121.695,0.39,
0.93,0.615,210960,0.364,0.818,C#,0.125,-14.683,Minor,0.0441,123.739,0.566,
0.988,0.321,278693,0.134,0.811,C#,0.119,-18.973,Major,0.0848,99.831,0.488,
0.972,0.215,647493,0.0291,0.448,E,0.132,-26.295,Major,0.0469,99.172,0.104,
0.987,0.228,420267,0.278,0.401,A#,0.164,-16.119,Major,0.0409,74.384,0.119,
0.975,0.161,154013,0.0738,0.914,G,0.108,-22.821,Major,0.0565,79.522,0.385,
0.994,0.533,199453,0.205,0.882,G,0.0738,-16.913,Minor,0.0431,87.908,0.672,
0.923,0.237,442387,0.115,0.564,G,0.136,-20.587,Major,0.0488,112.266,0.059,
0.989,0.278,223320,0.0162,0.895,E,0.0856,-31.418,Minor,0.0557,76.04,0.157,
0.984,0.376,527360,0.144,0.893,D#,0.159,-22.603,Major,0.0355,98.493,0.417,
0.977,0.137,359352,0.134,0.698,A#,0.0933,-19.464,Major,0.045,76.286,0.0361,
0.994,0.263,191053,0.0507,0.938,D,0.0757,-25.845,Minor,0.0387,77.879,0.124,
0.798,0.583,301080,0.184,0.377,F,0.116,-17.787,Minor,0.0395,138.243,0.635,
0.645,0.54,206840,0.659,0.937,D,0.307,-7.885,Minor,0.035,87.171,0.669,
0.987,0.2,132987,0.043,0.972,C#,0.0954,-24.379,Minor,0.0336,81.646,0.209,
0.948,0.402,288467,0.22,0.93,D,0.0838,-23.339,Minor,0.0623,105.385,0.938,
0.983,0.346,232707,0.269,0.00349,C,0.0852,-12.166,Major,0.0912,77.089,0.203,
0.819,0.148,782053,0.118,0.731,C,0.0796,-24.505,Minor,0.0464,62.699,0.0395,
0.97,0.221,329653,0.0612,0.491,C,0.0661,-21.344,Major,0.0392,104.181,0.0692,
0.981,0.343,574767,0.18,0.877,D,0.173,-18.609,Major,0.0389,93.848,0.038,
0.837,0.218,160267,0.114,0.899,E,0.114,-20.316,Minor,0.0365,87.554,0.121,
0.948,0.121,715680,0.00579,2.10E-05,F,0.0605,-41.986,Major,0.0338,170.714,0.0591,
0.942,0.12,1157675,0.0709,0.879,B,0.0552,-19.657,Minor,0.0414,80.796,0.0362,
0.991,0.195,250281,0.00795,0.858,G,0.0877,-33.375,Minor,0.0333,72.019,0.0365,
0.981,0.407,108560,0.124,0.869,C#,0.107,-20.855,Major,0.0523,95.704,0.375,
0.992,0.528,275800,0.232,0.95,A,0.0888,-22.898,Minor,0.0827,105.66,0.789,
0.916,0.12,223040,0.0336,0.822,G,0.106,-26.624,Major,0.0464,84.486,0.135,
0.96,0.251,521867,0.0215,0.0604,G#,0.0969,-26.249,Major,0.0461,125.918,0.0664,
0.623,0.272,233800,0.441,0.865,G,0.0659,-9.284,Minor,0.0323,136.406,0.284,
0.913,0.0798,187519,0.00397,0.852,E,0.107,-31.063,Minor,0.049,169.457,0.0331,
0.928,0.351,180573,0.0903,5.01E-05,A,0.102,-21.996,Minor,0.0417,112.954,0.27,
0.967,0.275,104507,0.26,0.904,G,0.177,-16.674,Minor,0.0371,107.877,0.295,
0.00687,0.198,257667,0.826,9.93E-05,D#,0.84,-7.191,Minor,0.0831,82.542,0.156,
0.854,0.403,155320,0.255,9.50E-06,C,0.198,-9.601,Major,0.0428,206.198,0.21,
0.991,0.283,336267,0.101,0.92,E,0.0712,-22.836,Major,0.0373,104.334,0.0366,
1.04E-05,0.488,319733,0.978,4.07E-05,A,0.285,-4.546,Major,0.0616,140.018,0.315,
0.973,0.372,421733,0.0556,0.862,B,0.11,-25.647,Major,0.041,183.835,0.0788,
0.957,0.48,90960,0.256,0,E,0.0698,-14.378,Major,0.204,77.416,0.106,
0.81,0.363,148027,0.215,0.498,D,0.183,-20.489,Major,0.0528,92.967,0.182,
0.928,0.422,73893,0.182,0.000153,E,0.672,-18.449,Minor,0.0705,80.463,0.179,
0.981,0.228,441013,0.498,0.864,G#,0.704,-20.596,Major,0.0533,79.023,0.358,
0.958,0.651,49213,0.364,0,E,0.848,-17.053,Major,0.889,62.211,0.593,
1.46E-06,0.38,213093,0.978,0.866,D#,0.23,-6.126,Minor,0.0768,132.106,0.33,
0.953,0.0635,750080,0.00861,0.66,C#,0.093,-32.462,Major,0.0476,66.095,0.0356,
0.96,0.338,666145,0.126,0.91,D,0.0673,-18.169,Major,0.0418,91.467,0.0919,
0.995,0.365,309667,0.00346,0.912,D,0.0739,-32.235,Minor,0.0588,67.454,0.0853,
0.0483,0.405,235879,0.905,0,B,0.261,-5.644,Minor,0.0503,74.987,0.304,
0.985,0.339,358493,0.0562,0.85,G,0.0896,-26.827,Minor,0.0513,109.861,0.133,
0.968,0.313,237667,0.132,0.000222,D#,0.374,-18.831,Major,0.0518,128.809,0.0505,
0.982,0.0782,394893,0.0331,0.965,F,0.104,-21.671,Major,0.043,79.895,0.0356,
0.95,0.0836,252347,0.024,0.929,E,0.104,-31.059,Minor,0.0451,84.904,0.0321,
0.874,0.465,186387,0.282,0.924,F,0.255,-16.02,Minor,0.0518,163.706,0.348,
0.964,0.24,197733,0.127,2.96E-06,E,0.0957,-21.164,Minor,0.0671,81.747,0.0562,
0.992,0.304,314587,0.01,0.904,C#,0.0829,-29.318,Major,0.0369,84.625,0.0585,
0.8,0.287,332400,0.176,0.00465,G,0.103,-21.978,Minor,0.0578,151.479,0.0883,
0.952,0.179,248667,0.106,0.872,A,0.346,-17.221,Major,0.0384,145.049,0.102,
0.963,0.271,190853,0.183,6.27E-06,G,0.123,-21.87,Major,0.0919,167.169,0.175,
