genre,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,valence
Rap,0.223,0.797,232413,0.633,0.0,F,0.109,-4.815,Major,0.238,156.015,0.577
Rap,0.462,0.699,165000,0.558,0.0,B,0.116,-7.622,Major,0.0603,79.992,0.493
Rap,0.137,0.739,265950,0.681,0.0,F,0.0807,-5.933,Major,0.0817,101.976,0.645
Rap,0.0789,0.704,184333,0.717,0.0,D,0.0844,-6.487,Major,0.241,89.989,0.613
Rap,0.283,0.785,150043,0.554,3.4e-06,C,0.116,-6.571,Major,0.0409,128.047,0.144
Rap,0.273,0.828,319373,0.686,0.0,B,0.524,-5.689,Minor,0.218,91.713,0.617
Rap,0.0358,0.639,193341,0.549,0.0,A#,0.124,-8.145,Minor,0.267,79.466,0.235
Rap,0.0274,0.649,164164,0.555,0.0,C#,0.0865,-4.22,Major,0.318,162.871,0.538
Rap,0.159,0.931,234107,0.264,0.0,E,0.0921,-15.348,Minor,0.474,121.016,0.469
Rap,0.0681,0.765,246294,0.398,8.48e-06,G,0.14,-8.993,Minor,0.037,95.976,0.348
Rap,0.0652,0.736,264532,0.604,6.43e-05,C#,0.124,-7.357,Minor,0.222,155.007,0.574
Rap,0.0804,0.653,237453,0.72,0.00109,G,0.147,-6.629,Major,0.0468,90.019,0.239
Rap,0.0479,0.816,190147,0.488,0.0,G#,0.156,-6.223,Major,0.38,132.125,0.218
Rap,0.322,0.663,277333,0.572,0.0,A#,0.171,-10.593,Minor,0.102,117.051,0.494
Rap,0.00721,0.882,213307,0.753,0.0,A,0.228,-7.023,Major,0.0911,128.01,0.643
Rap,0.0702,0.762,206720,0.601,0.000351,A,0.151,-5.415,Minor,0.0817,99.95,0.377
Rap,0.13,0.541,161400,0.773,0.0,G#,0.215,-5.671,Major,0.0537,149.887,0.551
Rap,0.00796,0.759,309760,0.578,8.18e-05,F#,0.0605,-12.56,Minor,0.0468,105.598,0.944
Rap,0.0633,0.59,194000,0.58,0.0,E,0.105,-7.162,Minor,0.324,150.0,0.355
Rap,0.511,0.775,206267,0.527,0.0,F#,0.0799,-4.213,Minor,0.296,133.953,0.474
Rap,0.069,0.843,163944,0.359,0.0,C,0.12,-7.417,Major,0.461,81.987,0.156
Rap,0.178,0.839,248013,0.641,0.0,D#,0.135,-5.837,Minor,0.284,120.037,0.462
Rap,0.141,0.796,178040,0.535,0.0,G#,0.192,-7.783,Major,0.0453,119.936,0.349
Rap,0.113,0.598,165106,0.891,0.0,A,0.168,-3.458,Minor,0.262,202.039,0.942
Rap,0.153,0.888,175240,0.746,6.51e-05,D,0.049,-6.101,Major,0.286,100.92,0.646
Rap,0.0406,0.639,245680,0.452,0.0,E,0.315,-8.906,Major,0.0495,88.993,0.546
Rap,0.000501,0.445,243640,0.856,0.0113,F#,0.232,-2.978,Minor,0.0287,175.542,0.38
Rap,0.0524,0.788,197885,0.549,5.24e-06,F,0.101,-7.492,Major,0.0445,134.964,0.367
Rap,0.338,0.796,145147,0.597,0.0,C,0.212,-6.907,Minor,0.387,149.94,0.416
Rap,0.412,0.706,252933,0.624,0.0,B,0.139,-5.978,Minor,0.13,83.506,0.563
Rap,0.0187,0.928,205867,0.56,0.0,B,0.103,-9.909,Minor,0.343,139.987,0.52
Rap,0.22,0.593,192094,0.812,0.0,G,0.412,-4.263,Major,0.0352,140.061,0.476
Rap,0.0309,0.705,208273,0.611,0.0,D,0.0903,-6.772,Minor,0.236,87.996,0.596
Rap,0.494,0.744,291808,0.697,0.0,G,0.0747,-8.068,Major,0.368,79.202,0.64
Rap,0.409,0.697,267413,0.629,3.8e-06,A,0.0819,-5.757,Major,0.0425,123.279,0.439
Rap,8.74e-05,0.591,222827,0.963,0.000107,C,0.0781,-6.489,Minor,0.0531,125.03,0.609
Rap,0.0366,0.809,196255,0.56,0.0,A#,0.267,-7.114,Minor,0.49,146.94,0.418
Rap,0.297,0.711,150587,0.765,0.0,F,0.282,-4.85,Major,0.263,98.627,0.47
Rap,0.171,0.713,211785,0.62,1.16e-06,C,0.118,-4.513,Major,0.0422,130.09,0.206
Rap,0.29,0.68,181973,0.609,0.0,C,0.109,-7.616,Major,0.0413,152.921,0.229
Rap,0.0276,0.667,241040,0.703,0.0,E,0.268,-5.347,Minor,0.152,85.476,0.518
Rap,0.0418,0.723,150000,0.714,5.85e-06,D,0.223,-5.854,Major,0.0466,119.936,0.531
Rap,0.0943,0.442,247947,0.774,0.0,G#,0.0329,-5.538,Minor,0.198,139.775,0.377
Rap,0.219,0.792,285320,0.793,0.0,G#,0.162,-5.185,Minor,0.208,110.01,0.601
Rap,0.00212,0.729,224202,0.545,0.0,A#,0.252,-7.963,Minor,0.348,173.992,0.48
Rap,0.507,0.454,242587,0.359,3.59e-06,A,0.228,-10.298,Minor,0.0553,93.973,0.18
Rap,0.0308,0.742,188200,0.784,0.0,C#,0.354,-5.458,Major,0.0552,101.002,0.65
Rap,0.000507,0.536,332907,0.988,6.45e-05,G,0.366,-1.777,Major,0.0671,130.777,0.231
Rap,0.0233,0.894,239227,0.598,1.23e-05,C#,0.0663,-7.59,Major,0.173,92.708,0.605
Rap,0.495,0.528,217412,0.738,8.29e-05,A#,0.0955,-5.026,Minor,0.316,169.871,0.444
Rap,0.02,0.57,180016,0.703,0.0,F#,0.0795,-7.562,Major,0.222,160.036,0.27
Rap,0.00811,0.785,260560,0.572,0.0,B,0.111,-9.383,Major,0.0859,140.032,0.477
Rap,0.0994,0.715,236373,0.468,0.0,D,0.125,-7.664,Minor,0.147,194.902,0.673
Rap,0.0879,0.782,239948,0.578,0.0,E,0.32,-6.112,Minor,0.399,142.019,0.0736
Rap,0.011,0.546,219840,0.695,0.0,G,0.0713,-6.374,Major,0.0454,79.932,0.182
Rap,0.0644,0.715,239240,0.97,0.000156,C,0.205,-2.206,Major,0.0648,79.504,0.963
Rap,0.108,0.53,194613,0.433,0.0,F#,0.135,-10.598,Major,0.185,160.14,0.274
Rap,0.148,0.607,170978,0.557,0.0,C#,0.092,-4.501,Major,0.0345,180.081,0.351
Rap,0.131,0.685,448533,0.723,0.000935,G,0.592,-4.791,Major,0.176,75.995,0.385
Rap,0.348,0.36,73733,0.624,4.14e-06,C#,0.264,-6.777,Major,0.26,77.196,0.529
Rap,0.0111,0.825,163371,0.761,0.00359,G#,0.334,-5.389,Major,0.104,149.97,0.161
Rap,0.0424,0.835,244253,0.718,0.0,C#,0.258,-6.405,Major,0.232,94.387,0.507
Rap,0.103,0.642,252627,0.47,5.12e-05,G,0.0927,-9.197,Minor,0.0649,142.002,0.141
Rap,0.598,0.75,168016,0.473,0.0,D#,0.27,-7.162,Major,0.18,79.986,0.49
Rap,0.0531,0.886,243267,0.641,0.000542,B,0.113,-7.263,Minor,0.263,111.649,0.489
Rap,0.0975,0.68,195371,0.504,0.0,A#,0.104,-8.411,Major,0.302,79.969,0.529
Rap,0.294,0.451,200576,0.675,0.0,G#,0.103,-5.522,Major,0.0911,138.942,0.269
Rap,0.061,0.927,343150,0.665,0.0,B,0.123,-5.313,Major,0.244,127.076,0.175
Rap,0.433,0.824,166298,0.554,0.0,E,0.124,-7.118,Minor,0.115,127.003,0.316
Rap,0.142,0.8,199458,0.691,0.000141,A,0.14,-7.064,Major,0.314,164.987,0.386
Rap,0.674,0.746,48423,0.338,0.000375,B,0.529,-13.472,Minor,0.109,120.053,0.469
Rap,0.0868,0.872,244195,0.756,2.8e-06,A,0.121,-5.786,Minor,0.0875,120.01,0.474
Rap,0.000288,0.533,162008,0.835,0.0,D,0.363,-6.551,Major,0.159,151.289,0.228
Rap,0.0736,0.825,286200,0.639,0.0224,E,0.0612,-6.607,Major,0.189,97.389,0.866
Rap,0.0317,0.667,266000,0.715,0.0,C,0.437,-6.609,Minor,0.235,120.027,0.253
Rap,0.163,0.833,149520,0.539,2.1e-06,B,0.101,-7.399,Minor,0.178,99.947,0.385
Rap,0.385,0.682,426997,0.717,0.0,C#,0.152,-3.682,Major,0.246,90.147,0.507
Rap,0.0566,0.664,192773,0.672,0.0,F#,0.279,-5.306,Major,0.209,139.887,0.657
Rap,0.0754,0.64,233573,0.793,1.71e-05,E,0.107,-5.95,Minor,0.0623,119.961,0.177
Rap,0.00329,0.368,230067,0.838,5.74e-06,G#,0.115,-6.465,Minor,0.0487,72.19,0.477
Rap,0.137,0.75,344293,0.573,1.89e-05,A#,0.133,-8.391,Minor,0.0779,143.948,0.303
Rap,0.00244,0.434,181573,0.688,0.00416,C#,0.246,-7.46,Major,0.0925,85.83,0.444
Rap,0.0514,0.672,244733,0.761,0.0,C,0.474,-9.644,Major,0.248,102.192,0.731
Rap,0.373,0.593,156547,0.673,0.000808,D,0.281,-6.324,Major,0.117,150.526,0.88
Rap,0.000992,0.244,328867,0.897,0.00458,C#,0.106,-2.402,Major,0.0479,152.997,0.232
Rap,0.0205,0.623,232616,0.882,0.0,C,0.194,-2.574,Major,0.0322,127.98,0.525
Rap,0.00435,0.792,159560,0.688,0.00477,C,0.0972,-4.008,Major,0.0386,124.987,0.502
Rap,0.0478,0.793,269400,0.568,3.57e-05,C#,0.0304,-4.958,Major,0.0459,100.005,0.806
Rap,0.1,0.794,165373,0.871,0.0,B,0.384,-6.797,Minor,0.0632,89.997,0.729
Rap,0.00816,0.785,311773,0.566,9.05e-05,C#,0.799,-8.488,Major,0.438,160.01,0.611
Rap,0.0438,0.582,251373,0.855,0.0,F#,0.106,-4.959,Major,0.331,104.963,0.651
Rap,0.0128,0.692,170880,0.471,0.0,G#,0.171,-9.642,Major,0.0421,125.032,0.592
Rap,0.131,0.535,382093,0.393,0.507,D,0.0658,-7.72,Minor,0.036,199.959,0.715
Rap,0.0152,0.424,216900,0.828,0.0,C#,0.389,-4.991,Minor,0.335,167.469,0.3
Rap,0.00841,0.767,310960,0.651,3.86e-05,F#,0.0609,-10.186,Minor,0.0501,105.592,0.946
Rap,0.00292,0.755,263013,0.535,4.99e-06,D,0.104,-5.088,Major,0.0476,123.961,0.38
Rock,0.379,0.47,278907,0.806,0.0624,D,0.86,-7.165,Major,0.0369,132.359,0.787
Rock,0.00456,0.552,145733,0.982,0.0,A,0.337,-3.227,Major,0.0484,98.458,0.664
Rock,0.00238,0.429,214787,0.889,0.0,F#,0.13,-3.855,Major,0.0786,95.07,0.284
Rock,0.00217,0.676,197467,0.756,3.08e-05,G,0.104,-6.528,Minor,0.0446,126.98,0.543
Rock,3.33e-05,0.421,359520,0.892,0.00331,G,0.141,-4.235,Major,0.0564,95.866,0.398
Rock,0.404,0.563,319267,0.4,0.0045,G,0.182,-10.48,Major,0.0248,76.68,0.395
Rock,0.00145,0.61,184893,0.919,3.23e-05,G,0.192,-4.707,Major,0.0469,111.998,0.495
Rock,0.0783,0.413,215000,0.942,0.000412,C,0.689,-2.871,Major,0.0453,123.085,0.759
Rock,0.902,0.465,129173,0.27,0.00104,E,0.145,-16.661,Major,0.0425,94.519,0.58
Rock,0.16,0.533,260173,0.637,1.12e-05,F#,0.369,-5.571,Major,0.0323,140.167,0.292
Rock,0.0836,0.465,558187,0.466,0.0427,A,0.0911,-8.098,Major,0.0333,164.315,0.555
Rock,0.000208,0.493,366347,0.727,0.613,B,0.0767,-5.807,Minor,0.0886,91.134,0.427
Rock,0.285,0.577,234667,0.705,1.2e-06,C,0.107,-6.565,Major,0.0538,127.591,0.387
Rock,0.00887,0.48,167160,0.866,0.0,F,0.097,-7.142,Minor,0.0446,150.43,0.411
Rock,0.000295,0.4,251933,0.82,0.79,B,0.236,-12.281,Major,0.0466,128.894,0.135
Rock,0.499,0.509,238800,0.681,5.36e-05,E,0.1,-10.659,Major,0.0306,143.645,0.33
Rock,0.174,0.532,231469,0.548,0.0033,C#,0.108,-6.521,Major,0.0291,130.114,0.443
Rock,0.015,0.694,225907,0.795,0.0,C,0.114,-4.649,Minor,0.0924,128.036,0.556
Rock,0.112,0.495,267933,0.589,0.0,C,0.0688,-4.747,Major,0.0274,82.002,0.401
Rock,0.012,0.407,243573,0.896,0.0,F#,0.196,-2.935,Major,0.063,138.697,0.156
Rock,0.413,0.54,342107,0.569,0.809,G,0.525,-14.857,Major,0.0338,88.749,0.939
Rock,0.00146,0.526,241589,0.758,0.0158,G#,0.121,-5.458,Minor,0.0337,127.72,0.528
Rock,0.0608,0.481,266973,0.83,0.0,F,0.296,-4.681,Major,0.0387,87.843,0.597
Rock,0.00611,0.478,208625,0.776,0.000197,A,0.0924,-4.972,Major,0.115,175.975,0.778
Rock,0.0136,0.61,210133,0.824,1.75e-06,E,0.0606,-6.046,Major,0.0534,134.992,0.819
Rock,0.372,0.28,198014,0.42,8.87e-06,E,0.134,-9.553,Minor,0.0366,65.13,0.148
Rock,0.00178,0.646,173493,0.813,2.26e-05,F#,0.144,-5.29,Minor,0.0288,112.115,0.821
Rock,0.126,0.761,239529,0.723,0.000292,G,0.345,-10.549,Major,0.0313,129.269,0.923
Rock,0.215,0.734,349280,0.859,0.343,G,0.0823,-7.237,Minor,0.0922,112.941,0.908
Rock,0.0116,0.488,187347,0.842,0.00127,F#,0.146,-5.926,Major,0.0469,90.003,0.41
Rock,0.0223,0.454,156147,0.946,0.0,C#,0.173,-5.978,Minor,0.13,138.18,0.647
Rock,0.403,0.555,277267,0.698,0.0,C,0.0851,-8.874,Major,0.0287,168.12,0.816
Rock,0.565,0.598,150107,0.553,6.76e-06,E,0.079,-7.473,Major,0.0291,116.04,0.356
Rock,0.141,0.65,136827,0.777,0.343,D,0.215,-4.984,Major,0.0294,109.608,0.574
Rock,0.00123,0.599,204507,0.853,0.000504,B,0.37,-3.878,Minor,0.0365,94.997,0.676
Rock,0.503,0.462,323967,0.588,0.00206,E,0.135,-8.732,Major,0.0336,87.935,0.27
Rock,0.584,0.405,202173,0.21,0.0,D,0.139,-13.214,Major,0.0279,100.577,0.174
Rock,0.614,0.632,232573,0.305,2.01e-05,D,0.0713,-11.842,Major,0.0326,139.935,0.238
Rock,0.0864,0.657,195827,0.693,9.22e-05,C,0.137,-5.323,Major,0.0332,120.041,0.271
Rock,0.337,0.563,211573,0.497,0.00273,C,0.162,-7.595,Major,0.0351,169.977,0.561
Rock,0.0139,0.362,306560,0.648,0.111,C#,0.0882,-9.708,Major,0.0397,72.019,0.441
Rock,0.000266,0.478,248307,0.974,0.0984,G,0.0738,-3.866,Major,0.102,141.077,0.268
Rock,0.0928,0.488,235813,0.794,2.54e-05,A,0.223,-6.366,Major,0.0347,174.05,0.358
Rock,0.0122,0.677,187880,0.686,0.0,C#,0.162,-6.518,Minor,0.0866,159.973,0.763
Rock,0.364,0.455,208413,0.884,0.0,D,0.277,-9.159,Major,0.0385,142.655,0.784
Rock,0.203,0.679,201427,0.779,0.0,A,0.219,-5.124,Major,0.0334,110.557,0.703
Rock,0.123,0.665,257563,0.542,0.00291,B,0.342,-8.323,Minor,0.033,97.975,0.587
Rock,0.681,0.44,158853,0.682,3.33e-05,E,0.207,-7.416,Major,0.0373,135.917,0.626
Rock,0.15,0.531,262400,0.439,0.0,A,0.27,-11.492,Major,0.0368,79.732,0.271
Rock,0.362,0.475,408480,0.383,0.749,C#,0.0728,-14.202,Major,0.0375,114.709,0.524
Rock,0.417,0.634,242773,0.644,0.00114,E,0.178,-6.185,Minor,0.0274,107.167,0.658
Rock,0.797,0.656,273067,0.438,0.0522,G,0.142,-8.631,Major,0.0282,119.996,0.305
Rock,0.00209,0.489,217787,0.887,0.0,C#,0.0531,-5.388,Minor,0.081,175.969,0.626
Rock,0.0393,0.575,194772,0.857,0.0,B,0.0919,-4.288,Major,0.0456,81.999,0.888
Rock,0.595,0.686,242187,0.457,0.0,B,0.105,-8.322,Major,0.0468,150.953,0.718
Rock,0.245,0.667,273693,0.647,0.000297,F,0.0633,-7.787,Major,0.0487,143.995,0.3
Rock,0.45,0.643,250107,0.809,1.22e-06,G,0.154,-3.275,Major,0.028,112.677,0.499
Rock,0.123,0.56,198467,0.679,2.46e-05,F,0.224,-4.527,Major,0.0236,92.928,0.622
Rock,0.357,0.755,174827,0.876,5.17e-06,C,0.22,-8.867,Major,0.0362,102.762,0.954
Rock,0.0139,0.712,232333,0.852,0.0,F#,0.626,-3.03,Minor,0.0555,128.009,0.621
Rock,0.0163,0.518,289587,0.582,1.54e-06,G,0.0836,-8.407,Major,0.152,77.737,0.697
Rock,0.000316,0.593,235689,0.848,1.5e-06,B,0.067,-6.341,Major,0.0408,125.026,0.47
Rock,0.000904,0.498,187667,0.913,0.0,C,0.0902,-4.805,Minor,0.0446,89.359,0.45
Rock,0.0208,0.575,249813,0.478,1.11e-05,G#,0.144,-5.517,Major,0.0314,125.968,0.297
Rock,0.103,0.54,183600,0.744,0.0,C#,0.329,-4.374,Major,0.0382,150.977,0.68
Rock,0.261,0.735,270800,0.394,0.000364,B,0.0545,-11.333,Minor,0.0404,121.822,0.606
Rock,0.00906,0.589,273067,0.785,1.82e-05,E,0.127,-5.367,Major,0.0312,157.109,0.787
Rock,0.519,0.411,238453,0.721,0.0,C,0.217,-4.561,Major,0.0317,180.02,0.548
Rock,0.0663,0.576,260427,0.648,0.000833,G,0.131,-6.897,Major,0.0611,90.016,0.163
Rock,0.0194,0.308,236083,0.975,9.14e-06,A,0.975,-5.894,Minor,0.173,138.974,0.295
Rock,0.171,0.401,217973,0.567,0.00859,A#,0.103,-9.131,Major,0.0355,171.059,0.362
Rock,0.0204,0.406,210440,0.735,0.0,A,0.204,-4.335,Major,0.0659,176.229,0.304
Rock,0.189,0.512,304427,0.543,0.000649,G,0.323,-6.857,Major,0.0343,114.965,0.236
Rock,0.00135,0.637,183956,0.504,0.000563,F,0.0688,-4.121,Major,0.0798,135.267,0.737
Rock,0.641,0.482,155227,0.849,7.74e-06,D,0.0414,-9.198,Major,0.0452,124.631,0.937
Rock,0.00504,0.518,201400,0.948,0.104,F#,0.228,-5.58,Minor,0.0683,103.025,0.55
Rock,0.892,0.607,571080,0.399,0.000304,D,0.1,-12.163,Major,0.036,75.477,0.689
Rock,0.00105,0.306,186373,0.873,0.0,C,0.52,-3.668,Minor,0.0567,198.387,0.452
Rock,0.275,0.642,283747,0.756,0.0281,C,0.103,-7.049,Major,0.0466,153.983,0.192
Rock,0.0143,0.585,194560,0.948,3.36e-05,A,0.331,-5.062,Minor,0.0869,172.365,0.42
Rock,0.0263,0.55,214040,0.775,0.0,F,0.08,-6.18,Minor,0.051,77.526,0.664
Rock,0.0327,0.637,230827,0.475,9.27e-05,A,0.109,-7.868,Major,0.0337,141.866,0.294
Rock,0.0511,0.251,260306,0.932,3.29e-05,E,0.642,-4.167,Minor,0.159,165.253,0.229
Rock,0.0324,0.649,162627,0.883,0.0185,G,0.0658,-5.058,Major,0.0306,135.141,0.779
Rock,0.863,0.315,252067,0.224,0.000377,C,0.109,-11.94,Major,0.0406,206.727,0.0727
Rock,0.025,0.489,183723,0.898,4.11e-06,F,0.255,-4.369,Major,0.0365,164.032,0.763
Rock,0.0863,0.675,239933,0.553,7.58e-06,G,0.118,-7.775,Major,0.0486,90.02,0.594
Rock,0.000886,0.693,221947,0.947,1.67e-05,F,0.256,-5.22,Minor,0.0437,119.983,0.917
Rock,0.00107,0.5,207173,0.836,4.03e-05,F#,0.197,-6.165,Major,0.0454,90.011,0.41
Rock,0.938,0.29,222820,0.308,0.0294,F,0.106,-11.074,Major,0.0442,84.88,0.205
Rock,0.495,0.467,354320,0.659,0.955,B,0.102,-8.717,Major,0.0261,104.976,0.11
Rock,0.00564,0.752,193787,0.775,0.000138,F#,0.117,-6.238,Minor,0.036,97.004,0.37
Rock,0.115,0.462,236867,0.488,0.0,F#,0.128,-11.143,Major,0.0287,145.789,0.33
Rock,0.288,0.387,178933,0.552,3.72e-06,F#,0.303,-7.086,Major,0.0297,183.171,0.336
Rock,0.131,0.567,290827,0.569,0.011,A,0.0714,-11.963,Major,0.0335,109.293,0.75
Rock,0.296,0.628,272987,0.817,0.0,B,0.126,-4.182,Major,0.0433,88.049,0.37
Rock,0.175,0.543,226467,0.8,0.000167,C,0.338,-4.314,Major,0.0265,97.094,0.662
Rock,0.296,0.255,308872,0.822,0.0,D#,0.106,-3.547,Major,0.0389,171.46,0.409
Rock,0.00402,0.208,429973,0.837,0.0379,A,0.121,-10.944,Major,0.0587,157.016,0.699
Rock,0.88,0.271,251587,0.16,0.0,A,0.0979,-10.038,Minor,0.037,73.11,0.402
Rock,7.19e-05,0.558,258187,0.642,0.00746,F,0.201,-5.206,Minor,0.0321,99.977,0.482
Rock,0.654,0.557,119200,0.66,1.66e-06,D,0.138,-7.706,Major,0.056,95.252,0.962
Rock,0.00509,0.427,217981,0.945,8.22e-05,A#,0.142,-4.495,Major,0.183,76.284,0.395
Rock,0.05,0.528,247423,0.723,0.0,E,0.156,-4.015,Major,0.0331,137.963,0.227
Rock,0.341,0.724,195293,0.249,0.11,F,0.0933,-15.488,Major,0.0321,93.667,0.444
Rock,0.431,0.578,307333,0.481,0.00299,E,0.0951,-10.545,Major,0.0317,129.881,0.548
Rock,0.089,0.534,286480,0.708,0.0,B,0.192,-5.732,Major,0.0402,130.639,0.488
Rock,0.12,0.282,255893,0.932,0.0335,A,0.0692,-4.701,Major,0.0387,190.08,0.536
Rock,0.261,0.445,183733,0.529,0.0162,C,0.184,-10.94,Major,0.026,79.296,0.749
Rock,0.0118,0.514,280813,0.817,8.25e-06,G,0.346,-6.489,Major,0.05,186.765,0.734
Rock,0.989,0.217,281120,0.00572,0.925,D,0.109,-30.767,Major,0.0394,85.279,0.174
Rock,0.163,0.72,187227,0.391,8.29e-05,D,0.046,-16.595,Major,0.0342,120.794,0.786
Rock,0.0373,0.562,263560,0.991,1.14e-05,G,0.425,-2.654,Major,0.0745,118.004,0.266
Rock,0.157,0.729,267000,0.818,0.285,D,0.195,-9.992,Major,0.0732,125.811,0.907
Rock,0.0261,0.62,175747,0.936,0.0,G,0.0679,-4.593,Major,0.0308,97.527,0.763
Rock,0.122,0.549,234306,0.751,0.0,A,0.208,-5.423,Major,0.0299,89.953,0.493
Rock,0.22,0.704,238267,0.528,0.35,F,0.14,-13.382,Major,0.0358,117.472,0.73
Rock,0.437,0.622,186000,0.876,1.22e-05,C,0.119,-3.801,Major,0.0343,87.989,0.552
Rock,0.0114,0.653,220400,0.73,1.03e-05,F,0.0754,-10.613,Major,0.043,108.705,0.894
Rock,0.836,0.33,187040,0.214,0.0701,E,0.178,-17.699,Minor,0.0311,147.795,0.275
Rock,0.000637,0.499,185406,0.81,0.0748,F,0.0625,-5.579,Major,0.0347,131.052,0.288
Rock,0.0353,0.488,165173,0.744,0.0,D,0.0952,-4.284,Minor,0.131,180.007,0.59
Rock,0.725,0.438,272000,0.541,0.000191,A,0.102,-6.012,Minor,0.0294,136.224,0.396
Rock,0.184,0.494,281160,0.677,0.0258,F#,0.0926,-10.233,Major,0.0452,101.539,0.316
Rock,0.191,0.624,269720,0.554,0.00131,D,0.299,-8.113,Major,0.0225,97.031,0.311
Rock,0.0295,0.542,185907,0.766,0.0802,G,0.396,-5.411,Major,0.0282,88.062,0.643
Rock,0.792,0.632,195083,0.284,0.000704,G#,0.109,-9.319,Major,0.0315,79.024,0.167
Rock,0.336,0.39,247320,0.502,0.000138,A#,0.0713,-12.277,Major,0.178,97.871,0.289
Rock,0.0188,0.648,174680,0.803,0.0,A#,0.0859,-6.357,Major,0.0371,97.998,0.858
Rock,0.0697,0.565,170299,0.618,6.37e-05,C#,0.509,-11.316,Minor,0.104,106.337,0.5
Rock,0.334,0.792,240533,0.41,2.19e-05,F,0.106,-10.141,Major,0.0492,112.043,0.561
Rock,0.0418,0.722,390013,0.894,0.00374,G,0.11,-5.903,Major,0.0325,113.003,0.396
Rock,0.0127,0.547,245293,0.635,5.01e-06,D,0.0585,-5.569,Major,0.137,113.678,0.525
Rock,0.0635,0.378,135693,0.677,0.0,D,0.183,-8.63,Major,0.0298,106.071,0.648
Rock,0.0243,0.673,196733,0.887,4.1e-06,F#,0.0654,-3.873,Minor,0.255,92.553,0.726
Rock,0.00046,0.377,131707,0.99,5.86e-06,C#,0.259,-1.594,Major,0.0611,110.706,0.761
Rock,0.00149,0.443,312227,0.737,0.0032,C,0.121,-4.509,Major,0.0293,115.277,0.746
Rock,0.0222,0.549,203507,0.698,0.0,D#,0.202,-6.679,Major,0.0347,164.049,0.719
Rock,0.0308,0.567,199667,0.943,0.0966,F#,0.544,-7.992,Minor,0.0387,128.207,0.965
Rock,0.707,0.813,213480,0.783,0.0,C#,0.219,-5.347,Major,0.215,129.208,0.927
Rock,0.199,0.484,220533,0.821,0.00191,A,0.195,-6.564,Major,0.0435,111.931,0.541
Rock,0.000283,0.641,177280,0.889,0.000723,C#,0.288,-4.302,Major,0.028,99.012,0.738
Rock,0.235,0.516,262747,0.432,1.42e-06,C#,0.0855,-7.549,Minor,0.0281,102.077,0.131
Rock,0.622,0.591,265307,0.672,0.0,F,0.112,-3.515,Major,0.0375,139.939,0.267
Rock,0.724,0.547,142907,0.523,0.0,A,0.103,-9.176,Major,0.0572,169.598,0.89
Rock,0.0355,0.593,184347,0.926,0.0582,F#,0.311,-5.361,Minor,0.0319,100.011,0.945
Rock,0.0425,0.57,247307,0.931,0.0,E,0.375,-5.78,Minor,0.0503,105.37,0.401
Rock,0.0371,0.437,266493,0.337,0.000946,F,0.0981,-11.439,Major,0.0326,114.239,0.0784
Rock,0.266,0.298,406468,0.578,0.0,G,0.0966,-6.289,Major,0.0537,89.157,0.308
Rock,0.914,0.245,137092,0.425,0.646,A,0.116,-8.379,Major,0.0324,203.816,0.254
Rock,0.943,0.545,125440,0.128,0.0225,C,0.0987,-13.163,Major,0.0393,119.044,0.327
Rock,0.0186,0.623,217347,0.877,0.0144,B,0.0729,-7.788,Major,0.066,124.432,0.517
Rock,0.12,0.658,204893,0.913,0.0,C#,0.0506,-5.029,Major,0.0511,87.967,0.864
Rock,0.715,0.455,248554,0.284,1.47e-06,G,0.0897,-10.774,Major,0.0322,133.936,0.133
Rock,0.54,0.262,268733,0.223,0.0,D,0.0948,-13.604,Major,0.035,171.768,0.081
Rock,0.0253,0.602,201133,0.648,5.14e-05,G,0.0938,-10.614,Major,0.0527,121.703,0.719
Rock,0.000671,0.519,310267,0.453,0.00166,G,0.133,-12.45,Major,0.0401,134.844,0.921
Rock,0.000179,0.441,172160,0.922,1.97e-06,F#,0.381,-6.644,Minor,0.0655,175.411,0.565
Rock,0.0324,0.803,299133,0.722,0.00264,D,0.0763,-6.421,Major,0.0377,139.981,0.857
Rock,0.000386,0.542,183480,0.939,3.85e-06,G,0.0931,-4.166,Minor,0.0822,129.983,0.256
Rock,0.106,0.532,271000,0.728,0.0108,A,0.0849,-9.079,Minor,0.0352,134.303,0.69
Rock,0.51,0.63,240000,0.772,2.26e-05,C#,0.0881,-6.986,Major,0.0297,99.964,0.721
Rock,0.223,0.673,211387,0.581,0.000206,D,0.063,-10.205,Major,0.029,130.771,0.818
Rock,0.665,0.456,266267,0.332,0.000248,A#,0.138,-9.775,Major,0.025,93.633,0.237
Rock,0.691,0.679,136800,0.871,0.0,D#,0.0883,-6.041,Major,0.159,135.111,0.964
Rock,0.053,0.206,258813,0.4,0.638,B,0.111,-9.813,Minor,0.0324,133.442,0.196
Rock,0.00057,0.264,390579,0.882,0.111,G,0.283,-4.362,Major,0.0795,85.508,0.766
Rock,0.00331,0.445,276160,0.958,1.55e-06,B,0.877,-4.096,Minor,0.123,165.973,0.455
Rock,0.0173,0.667,206067,0.796,0.000471,C#,0.116,-4.653,Major,0.031,88.479,0.666
Rock,0.753,0.378,234053,0.409,0.000528,D,0.234,-11.468,Major,0.0337,100.087,0.184
Rock,0.151,0.82,193987,0.615,0.0,C,0.204,-4.548,Major,0.0466,129.874,0.768
